id,cltv
96049,141365.37411542723
96050,107542.00780651993
96051,111562.77805955775
96052,108922.36029918796
96053,136741.9248944263
96054,131824.67704667104
96055,106115.76203896428
96056,109249.16344797384
96057,123357.74370509989
96058,137513.40493905306
96059,149472.2161490144
96060,56505.23103222325
96061,94351.70912609826
96062,48938.35377706988
96063,100232.00647798595
96064,127797.10941659755
96065,91909.71113817622
96066,54537.17874530335
96067,122286.34814864173
96068,61259.04021951381
96069,48377.51955231569
96070,113599.85903911613
96071,48207.24020279915
96072,50332.98332677304
96073,118345.49058766762
96074,132413.29829171792
96075,54288.24353142082
96076,62483.13134334907
96077,88502.419920401
96078,149708.3704343355
96079,55680.36740597496
96080,149143.28864963131
96081,116862.08843953187
96082,162071.7031284168
96083,48233.25303016277
96084,134782.94232924382
96085,122689.9411218328
96086,98988.09050449407
96087,117796.56816576046
96088,122472.05530260986
96089,115629.82265337267
96090,148305.1032862213
96091,53162.458107403494
96092,120013.82633325947
96093,128967.66498749476
96094,51522.18897993665
96095,54898.00086042245
96096,52958.56169828891
96097,163217.5679511459
96098,104867.10935085331
96099,94420.69371588965
96100,103846.74221572325
96101,121245.65951548035
96102,100024.04145172161
96103,109229.9673170077
96104,106523.72524240272
96105,119435.82477184448
96106,120468.47156887001
96107,120077.86092332148
96108,116470.93030078556
96109,104656.0921271992
96110,116990.84583567808
96111,50837.97874814057
96112,148884.59807210593
96113,91589.60323053754
96114,119926.56475181117
96115,50894.391968598735
96116,122656.52379524623
96117,132005.8163933456
96118,129730.3337966038
96119,138101.60826681834
96120,117181.26863360895
96121,123228.04558341228
96122,53992.52089544727
96123,51310.21468555391
96124,110891.42006909243
96125,52587.94439892014
96126,51675.40610848956
96127,52030.9959690396
96128,115797.2660326075
96129,54634.53675624561
96130,106850.70607630728
96131,146767.5769937258
96132,52072.06448315299
96133,116407.44277186086
96134,129630.66377647655
96135,140846.38274785777
96136,52771.587616776094
96137,50852.95962844079
96138,88022.21606903133
96139,136984.31137533308
96140,118383.7419148248
96141,132687.43690883456
96142,51898.75650604121
96143,92883.13928142267
96144,99501.75537157609
96145,52369.65289149252
96146,144375.4347397939
96147,56372.25253932669
96148,110831.48211542919
96149,51941.22081138074
96150,103668.52870009527
96151,130033.84304923666
96152,118610.5279160004
96153,51423.68565157134
96154,99003.07260400249
96155,98968.35556262505
96156,161533.67557855364
96157,110326.18649931293
96158,110788.91801034092
96159,115205.2443653378
96160,108804.54861279103
96161,120101.76379190602
96162,50614.88219523611
96163,64375.31437722295
96164,103098.56028461861
96165,87828.74987046924
96166,135332.94250328047
96167,98986.06519952627
96168,54160.654868443045
96169,107921.56911534963
96170,116246.2341894672
96171,52054.91274493377
96172,111142.79689838465
96173,48877.033508297725
96174,114146.4683054323
96175,57017.46031779503
96176,161226.15757379425
96177,103691.6144596466
96178,148191.05036820582
96179,62959.177868642364
96180,48389.579100550785
96181,51675.66366537737
96182,151502.92058854518
96183,128584.498160632
96184,94975.34748891254
96185,49972.5641512167
96186,49588.740698243906
96187,102991.62883803553
96188,138994.24964491063
96189,46170.057371580995
96190,49397.54512610916
96191,98101.62263348908
96192,50534.119196053136
96193,135777.99119739461
96194,124790.50571662742
96195,113616.90101326178
96196,92951.46451667076
96197,119565.94668669844
96198,58166.60366611636
96199,92356.21203350773
96200,134253.94836011901
96201,109498.6684457484
96202,96687.1371521825
96203,103093.19295630389
96204,92478.12019082169
96205,136083.89748125413
96206,50842.28953592303
96207,121262.15338003011
96208,131730.8459746191
96209,53188.04656632598
96210,127008.68986973574
96211,50958.199022902736
96212,128255.47016287889
96213,120386.78360813766
96214,139317.85000581993
96215,52428.91154404463
96216,105027.14703511975
96217,160807.85704211038
96218,60721.79965025787
96219,112021.79143341599
96220,91101.24238962574
96221,48834.88637300414
96222,49650.24616522922
96223,118370.9115103399
96224,121685.84263885694
96225,50392.41228878919
96226,128644.97315917771
96227,87482.1024124217
96228,143546.30993504362
96229,110700.20299378716
96230,128120.12199668505
96231,167444.77064182417
96232,100047.33253692575
96233,53402.80085364748
96234,97842.37352397712
96235,128875.29107085477
96236,102778.12546354262
96237,123945.80419340734
96238,127773.97359429528
96239,119387.11425156344
96240,49084.43172638644
96241,125439.48112756982
96242,53570.96523718839
96243,139715.4997914593
96244,49805.58438745515
96245,125616.44726403884
96246,110620.27868822207
96247,50265.78248009107
96248,148266.08880011342
96249,128161.90716579287
96250,111940.68113108334
96251,46399.16905643423
96252,52391.94659677209
96253,125964.05636584619
96254,141011.05348047617
96255,116180.18625106604
96256,49413.65646780085
96257,49610.532913646326
96258,102266.07721389641
96259,109227.5632536127
96260,111239.79412454818
96261,140623.9677969087
96262,133606.67661854645
96263,128024.32698425217
96264,121111.28838022423
96265,129185.96599465558
96266,94324.29934479792
96267,50726.11480133186
96268,128426.72474739375
96269,119638.73986371732
96270,125282.58315423319
96271,88101.51457149917
96272,154808.2927840543
96273,56390.77615454296
96274,114522.25988606013
96275,163558.42913109245
96276,161486.3280535562
96277,115825.11564011849
96278,115041.49478132073
96279,97384.21276887674
96280,48339.50794935311
96281,111962.15601704508
96282,121837.64171430454
96283,50343.35911652757
96284,62191.978268716775
96285,51985.90890100024
96286,113976.23245667637
96287,58990.59178068114
96288,119855.98770902993
96289,117360.44476454121
96290,49681.67268076853
96291,51398.10773994556
96292,50966.25754450716
96293,130817.08350563276
96294,68455.33775429367
96295,53290.447296460516
96296,118630.74239127606
96297,130900.60422644645
96298,138594.31723465218
96299,158806.93445825676
96300,55014.43003941793
96301,110513.9580211435
96302,125769.20815454324
96303,94033.56183104051
96304,134107.08348077885
96305,117042.28857908532
96306,136380.55984297005
96307,87688.33144748952
96308,45537.61435093011
96309,100265.76743140513
96310,49823.536684825005
96311,112961.63429350393
96312,53998.843690534835
96313,48006.9446098984
96314,117102.04943974692
96315,53387.548700950094
96316,48009.34623002756
96317,98988.09050449407
96318,137523.05975037668
96319,95055.78610218613
96320,49603.47236639072
96321,116615.15729771886
96322,145090.40110698476
96323,46241.87737716542
96324,99063.74249000284
96325,118266.50698531735
96326,92478.12019082169
96327,54016.78854234886
96328,94054.55412097763
96329,142286.71207641572
96330,135245.6601107595
96331,113058.8675636662
96332,162849.45202001976
96333,162786.06611528335
96334,116126.10706763262
96335,99760.50124678931
96336,49133.34258946566
96337,117803.09003523989
96338,127499.54017814885
96339,144347.81577659617
96340,138945.8982143628
96341,44717.21348612696
96342,48561.27238630536
96343,106589.61599134566
96344,109498.18493407116
96345,115698.76253378054
96346,123841.0571847405
96347,52737.01147948691
96348,128246.73657823466
96349,100780.01298171448
96350,127692.85486200365
96351,55773.67485533823
96352,116346.73516931658
96353,125529.37730497494
96354,52777.370375299644
96355,144827.03087819536
96356,119607.62152607295
96357,103798.18724602532
96358,131145.2253142481
96359,104756.26319406228
96360,112689.05856824007
96361,128374.04972142383
96362,139026.0429768289
96363,108142.81228693314
96364,139598.81995888558
96365,54839.024111773644
96366,52920.21335579295
96367,47223.53515680706
96368,56758.52321455224
96369,105084.99354809063
96370,59137.44324928562
96371,49281.29266904332
96372,50241.123468572296
96373,48563.22398268784
96374,111023.61982740164
96375,113558.4863412574
96376,123717.51947646185
96377,167457.37370476202
96378,48980.213375715124
96379,134890.16430975718
96380,154060.00473206115
96381,127973.12389141406
96382,47954.25338385367
96383,52195.59087248204
96384,129472.48563941958
96385,52146.641357804096
96386,111449.36245911845
96387,109696.09578920287
96388,98427.40406347398
96389,47435.935540541046
96390,105234.5000726248
96391,119487.4866223226
96392,49987.191664220154
96393,112756.43361865454
96394,112352.94428357664
96395,134908.65833828313
96396,133655.30675039138
96397,50000.22313938176
96398,120188.16247314474
96399,129500.23213089758
96400,131976.2615097895
96401,45340.60434991923
96402,51374.24779376286
96403,50464.430816610686
96404,117335.9748909199
96405,129814.26711143929
96406,49056.35012145118
96407,94438.57471554313
96408,59048.95498236824
96409,121207.03332746992
96410,113801.47806520219
96411,101307.4261632776
96412,121636.10727593716
96413,50499.01879918443
96414,124564.96465541693
96415,103727.01257653648
96416,50004.61403868018
96417,157889.07026659398
96418,47353.36520022879
96419,51809.42774880581
96420,89051.25587341367
96421,142045.0991301269
96422,138027.31526199088
96423,91631.59754000015
96424,124704.89557121019
96425,50285.268937625915
96426,111941.63805297452
96427,142962.7080667509
96428,115149.88972929213
96429,128214.67990714367
96430,120584.50265905587
96431,128138.54452923953
96432,160586.3971364244
96433,57986.7118135149
96434,128785.03106711185
96435,53066.384671002306
96436,53440.66851819465
96437,150271.7335063265
96438,50648.98282314279
96439,110073.88653407746
96440,126757.18992520272
96441,142341.5354881351
96442,161688.53653624185
96443,149923.97447571764
96444,101177.03763715518
96445,99100.37276158389
96446,137254.20282419852
96447,124356.82413025695
96448,111198.35918213517
96449,135402.61245417412
96450,103343.14202534329
96451,91177.83975293946
96452,94430.77509765976
96453,116232.3912293371
96454,146647.68561123445
96455,152332.44402848097
96456,97507.05730612468
96457,50774.126920353156
96458,139207.57619374126
96459,114174.10662408314
96460,47941.132432400016
96461,123065.67196475269
96462,49260.406863490745
96463,111102.4911428914
96464,49079.47575789399
96465,85928.47306222536
96466,93142.55568247577
96467,110004.62437401542
96468,119447.17710585523
96469,116341.39033590701
96470,49219.77886588587
96471,126673.46155532156
96472,110871.96205538604
96473,51372.8995078786
96474,53468.43132446881
96475,127127.59440228288
96476,88078.90447895226
96477,141289.60683670643
96478,131368.93761983933
96479,47611.190707183676
96480,121057.2930729829
96481,172236.7646070748
96482,119762.21625632884
96483,109719.0308714067
96484,126393.08626221353
96485,118596.12724872705
96486,115483.87394596857
96487,137288.06527142774
96488,51236.08126837244
96489,57018.10951414682
96490,55300.91459842336
96491,96841.65740258267
96492,119341.7060336791
96493,167451.45022099448
96494,56079.616540104136
96495,115626.76230161567
96496,52937.105285553684
96497,47885.00556604851
96498,93742.07319361818
96499,87559.24556867187
96500,118476.00518545281
96501,99647.01386673738
96502,58793.60576308335
96503,47300.646367399015
96504,120902.24206370664
96505,144053.92529952584
96506,92983.59602917812
96507,97291.89198558139
96508,48478.780125184916
96509,50403.58725384945
96510,46744.06515922319
96511,157774.90957678828
96512,113280.07536928459
96513,47693.8062818083
96514,130511.80411339825
96515,47154.72583776663
96516,51067.63971099178
96517,108997.09374270312
96518,98402.11249105292
96519,130645.27468444931
96520,109638.26666411955
96521,64544.63507611075
96522,139016.56583125668
96523,61241.30184034943
96524,51092.26514267393
96525,112651.44819488279
96526,89676.91261944176
96527,53037.7762454812
96528,153141.7719555785
96529,49745.256386866684
96530,121359.64782368559
96531,107042.95608926578
96532,49927.894658652614
96533,87694.8571982415
96534,99166.94220091759
96535,106014.4535848178
96536,108516.10860663615
96537,86286.39730536664
96538,47413.09717904483
96539,46444.68762451992
96540,140674.5634776448
96541,52989.349616112835
96542,89808.63452456497
96543,159843.5164595221
96544,119334.41309388097
96545,112305.32120533736
96546,130956.72156963765
96547,96663.3630157253
96548,58738.27419548949
96549,125882.20250788264
96550,115379.16127935558
96551,52530.25392129573
96552,122542.92724113428
96553,155658.63614634113
96554,127200.22878971568
96555,113122.73680005752
96556,49594.110285301496
96557,135609.5720469695
96558,49570.443494857114
96559,104618.04059093713
96560,99004.56929237914
96561,49650.01793591901
96562,110865.01953272242
96563,166063.90586278623
96564,159010.3820668743
96565,125894.0127195112
96566,97377.20332942937
96567,126267.88916401495
96568,88093.2343583973
96569,120149.4885594122
96570,50996.78659953864
96571,109460.77550360774
96572,170658.20960330177
96573,135209.34078459916
96574,119725.4897417906
96575,147233.0892278175
96576,47135.45152167873
96577,51090.536157164854
96578,48190.75334476391
96579,58490.394842609545
96580,121832.23882770521
96581,106561.9305791906
96582,49561.77360965767
96583,116579.3572223136
96584,126047.15330110623
96585,59313.19884681339
96586,128016.5580805224
96587,95093.27190034708
96588,47773.59349229211
96589,119730.84525265086
96590,120639.70986693597
96591,50961.06770292711
96592,153014.01434595365
96593,158364.3980199122
96594,112084.62959371747
96595,121414.14512661248
96596,98988.09050449407
96597,109043.57252975847
96598,167525.44464984146
96599,151770.99008270525
96600,99017.33577681621
96601,113726.45356190846
96602,50520.25347291634
96603,159357.34193230385
96604,51742.478726019486
96605,48825.12677772398
96606,52108.87162925309
96607,95242.28317303339
96608,48069.71766597348
96609,56540.55633509348
96610,97313.44568691844
96611,138489.9837360828
96612,101401.39499929317
96613,126673.9051308817
96614,55358.52525554955
96615,124450.86016134416
96616,156418.20254566672
96617,88416.94278546503
96618,53838.52317616527
96619,88327.46050103634
96620,99240.07554639682
96621,51394.78747758265
96622,133252.41977035944
96623,54884.99507663049
96624,123731.63571925933
96625,99943.43161778519
96626,140967.57551772706
96627,110767.89023531749
96628,112295.14647363545
96629,105773.23029255294
96630,60030.441731455765
96631,94710.68948034216
96632,124724.73947361826
96633,138397.71380036537
96634,127200.22878971568
96635,140288.55879598134
96636,104623.30253904707
96637,49429.440316661894
96638,116022.78266928333
96639,47598.75101654745
96640,165838.6059179731
96641,91968.27669030569
96642,109307.6791888863
96643,112693.62903644155
96644,91929.66194419035
96645,135071.06278390772
96646,48930.831004683445
96647,125738.73419141602
96648,107870.05060615168
96649,55447.82100799669
96650,97400.89839057876
96651,145451.84034197294
96652,105829.92247694294
96653,124778.03266138917
96654,158226.4978400247
96655,136280.62175621718
96656,125835.59114440036
96657,104410.28853808601
96658,112243.20951454423
96659,109921.15615798667
96660,47784.07487140422
96661,134264.58120662387
96662,129157.2057504477
96663,158805.3095793465
96664,131828.26406108603
96665,100535.1547944478
96666,129443.01642536737
96667,120275.15389231057
96668,162624.20102816063
96669,122798.93273649208
96670,110949.64387000552
96671,87684.33039179345
96672,55125.40088270836
96673,137139.9435207452
96674,130228.28412125223
96675,124872.8379702659
96676,151754.57484097144
96677,101500.95007190798
96678,47756.09875317712
96679,87587.61568852408
96680,137300.5520436128
96681,53824.19451233361
96682,50975.33842978262
96683,52021.939663642326
96684,115259.15206946345
96685,45733.253774179655
96686,87253.63134284124
96687,118960.12345529404
96688,117089.77462847017
96689,117969.86588514874
96690,50567.44910740176
96691,112157.35993933544
96692,114728.28016974137
96693,157945.97269243142
96694,110795.65454536754
96695,49319.390201684415
96696,106403.99680491864
96697,107182.70319378961
96698,110623.45043134701
96699,54868.43274614265
96700,137638.31081277924
96701,50307.23988753842
96702,123344.31825300303
96703,98556.06856343619
96704,140434.55517754547
96705,141610.89398440698
96706,100522.27718794074
96707,50148.34539535439
96708,108076.3113853209
96709,126599.09125122486
96710,62216.71268139297
96711,49309.20915868871
96712,93601.46708313322
96713,106824.05961039137
96714,113798.04558560262
96715,89484.8855892809
96716,95395.48913706544
96717,118872.36049856547
96718,123469.20800161803
96719,114881.87583077901
96720,91535.54308035549
96721,97921.9945140459
96722,99698.27699249977
96723,53648.63244221447
96724,48876.2528716103
96725,50139.9661189889
96726,57834.89441448845
96727,52579.13386661069
96728,49169.341471651314
96729,52869.57133693766
96730,88317.52826837168
96731,113986.86757448514
96732,140712.04534324934
96733,121828.48730045784
96734,140101.29428070615
96735,132818.90389724344
96736,86877.71021110719
96737,49682.12488399061
96738,119100.86706223147
96739,155786.3166207061
96740,106419.6951730892
96741,124568.63295225643
96742,139601.31363365275
96743,135623.9319753668
96744,140138.8121362793
96745,144102.1626546115
96746,145217.08353262662
96747,48321.72216396803
96748,47293.68312116752
96749,103444.06054830075
96750,91886.27756124729
96751,136854.87927036802
96752,127651.27981702416
96753,49133.34258946566
96754,113873.39137631524
96755,137172.07035683066
96756,103210.29619209142
96757,51150.95670342339
96758,126129.6270477254
96759,146676.45147825356
96760,126353.2273521127
96761,149563.49405326167
96762,53405.53382493106
96763,48996.505624464065
96764,48966.526434565116
96765,57816.915231742365
96766,54568.17044500033
96767,108294.64776262939
96768,92375.18310668661
96769,49469.99870554814
96770,108527.1679984794
96771,124043.09094761347
96772,60120.212778582274
96773,48973.53740156147
96774,87927.32724875344
96775,116350.58990200904
96776,98529.53828365295
96777,117698.67841963569
96778,50828.199716753465
96779,119891.209423663
96780,136646.73483247194
96781,108248.38366836097
96782,54666.68102123278
96783,133153.89300289558
96784,109381.27227555706
96785,158428.55551143817
96786,118891.14277596642
96787,141224.6383355621
96788,107434.90283746213
96789,87426.87297274126
96790,49529.61733679628
96791,142391.72761869535
96792,124913.047288593
96793,107830.87453953513
96794,139177.35378744843
96795,99092.94048794983
96796,48034.83487400634
96797,86374.84315813248
96798,67427.06044790946
96799,135798.44406312163
96800,144869.2672740061
96801,104356.9762785273
96802,105142.69373822692
96803,106719.8123819803
96804,121399.44595292385
96805,125185.83260038584
96806,93801.82429824884
96807,103677.16681722355
96808,118479.20080266835
96809,115988.85103151885
96810,97691.93932650828
96811,106237.03191962634
96812,48719.65996796355
96813,140486.71080182443
96814,113944.33553861495
96815,92461.0579613811
96816,99222.54483826816
96817,50066.76885397697
96818,130294.14055655862
96819,130830.39045635593
96820,88492.11663766707
96821,111461.12536788924
96822,140861.88322581945
96823,155281.96885030612
96824,101758.76232375033
96825,120277.20085123426
96826,124486.28996358268
96827,106240.82140016895
96828,132731.47583694337
96829,55018.872667935466
96830,50964.571989337586
96831,49775.47337447856
96832,48132.5807422323
96833,126679.92341558309
96834,48834.97355255883
96835,106787.5676747479
96836,129939.75494677451
96837,131116.70033034097
96838,105548.10349390439
96839,48786.02220290034
96840,48303.18420932356
96841,132240.26968877422
96842,121709.42714962088
96843,54826.4779357446
96844,174730.67396054632
96845,156252.19763459513
96846,46890.40806108646
96847,145190.4650823898
96848,183347.80973195736
96849,113192.69731822278
96850,52472.57651300493
96851,107932.68132070133
96852,47812.17465299255
96853,109683.00530955945
96854,127109.63575969021
96855,120837.38322908692
96856,97525.19777025569
96857,134003.77193638321
96858,111121.2696056363
96859,134112.58899095928
96860,162177.70802370235
96861,103396.81951181614
96862,136617.41079989303
96863,54644.992301199454
96864,122689.33643366
96865,110973.21200620805
96866,166603.84642264273
96867,129669.68015602608
96868,158073.10001784068
96869,103530.56839700342
96870,53624.573213824675
96871,110653.398539787
96872,56936.509721516566
96873,79157.74302312701
96874,92517.31355314165
96875,144034.1177504559
96876,49894.28435590762
96877,96191.85588363014
96878,47573.120084527975
96879,108145.53990258959
96880,73623.72506811962
96881,136699.6149170885
96882,53657.25658555583
96883,55185.92564535484
96884,97400.89839057876
96885,107727.56193754068
96886,110197.22582560439
96887,48582.21028086708
96888,86684.46740783076
96889,50931.759965155215
96890,135649.71803211747
96891,50423.94978953212
96892,120546.2743069375
96893,49940.066684216
96894,87315.39316109852
96895,100510.92937406215
96896,48635.99630533355
96897,58652.3523943075
96898,134735.93938578846
96899,58797.38300612239
96900,101601.90501197442
96901,88735.44031145611
96902,116834.21638227702
96903,122103.7957374051
96904,91031.125744612
96905,127131.35726353661
96906,154407.53075607753
96907,149760.45747491455
96908,126808.00621878606
96909,129459.41284349852
96910,48197.863053609944
96911,143804.30195051196
96912,108492.22434356828
96913,106018.77359346604
96914,113958.81250313572
96915,135365.33676728955
96916,50572.426653907845
96917,52079.755649684565
96918,54478.623591329975
96919,149301.6377683382
96920,135358.51901105072
96921,46346.39523569071
96922,96915.67770128888
96923,122498.41464101367
96924,50469.542986391876
96925,110924.31137435454
96926,99115.46954665684
96927,49918.024199833315
96928,47801.44226786039
96929,110655.79699901087
96930,108827.04801991611
96931,56207.37680911403
96932,112020.14900868062
96933,50853.63116746732
96934,51425.24156774221
96935,128425.07318597888
96936,127178.22480252665
96937,49117.82280408876
96938,98134.53204320828
96939,134057.88368268416
96940,59981.5122701797
96941,128164.72174913678
96942,98401.16521962603
96943,124901.41029322402
96944,99156.49698414287
96945,126346.66717244677
96946,108299.36872657688
96947,50997.58442886392
96948,122381.59085856707
96949,117430.65882553204
96950,53591.99331381988
96951,133657.76458200984
96952,122749.43100042522
96953,47873.88592184825
96954,123796.58619327954
96955,48754.22104392715
96956,114158.53128673408
96957,99412.08298885035
96958,110561.69206240021
96959,51758.95319650102
96960,144288.86596760788
96961,101929.51237898247
96962,159501.98589786058
96963,164014.52482094683
96964,152909.81500674452
96965,64394.96752874022
96966,116788.30716814815
96967,56572.04268099389
96968,54395.09578503007
96969,107543.75729506592
96970,95820.92559471728
96971,161886.43227522404
96972,58530.22825560342
96973,150332.44526589132
96974,112484.49050323914
96975,92720.56447915817
96976,85804.50039023999
96977,121852.31720245497
96978,57631.443926572465
96979,47513.00424641167
96980,131970.21702095016
96981,109188.79558115185
96982,120146.2913536831
96983,47650.30541472844
96984,141059.6941606659
96985,54879.90913227306
96986,110666.49525049681
96987,92272.64111287525
96988,46658.15581135432
96989,51322.75003393356
96990,120860.47114522611
96991,108663.29841942643
96992,105894.49208772223
96993,117246.9302060962
96994,124601.22354183004
96995,90195.96126297141
96996,100578.49394335256
96997,64632.42033956863
96998,114972.362234129
96999,50743.430803214615
97000,121021.95130210498
97001,107353.85999404096
97002,124433.90832239721
97003,109117.8503898825
97004,145519.4176241264
97005,158497.82969750426
97006,96616.75870119155
97007,47831.34138812372
97008,114340.07037036086
97009,107611.16660427983
97010,152590.0048639043
97011,117479.43337283892
97012,108709.93815888089
97013,119050.14941464004
97014,101384.57259513455
97015,152472.66707255255
97016,107697.82124703997
97017,50746.41203059401
97018,89182.71997560828
97019,123518.45192945522
97020,133509.64969094613
97021,148427.65460138005
97022,127998.41483450973
97023,48511.47920715446
97024,49473.54515505078
97025,108868.62502486489
97026,51608.53665781323
97027,49844.59829210414
97028,111568.15267721296
97029,107653.33417832552
97030,146746.51446002774
97031,129463.7405962424
97032,144786.13944834354
97033,115054.37791687682
97034,104187.97239331735
97035,120456.13534542607
97036,136285.01778136566
97037,141605.35339629068
97038,51756.73930160637
97039,49306.99745700775
97040,116168.01685295609
97041,112503.47089171689
97042,106950.29703113706
97043,105970.0968725782
97044,128807.435120118
97045,105695.64687682365
97046,89242.21586941711
97047,49775.1145001189
97048,107657.68127110452
97049,112367.91472168145
97050,103384.01570172246
97051,102035.80239455773
97052,116231.78340387956
97053,122033.31712166914
97054,94477.12373754835
97055,54119.05934066365
97056,117973.48464947884
97057,156884.062672477
97058,123300.43785563293
97059,51576.277283717114
97060,48004.00244706855
97061,121929.30802480424
97062,48877.033508297725
97063,99079.082365796
97064,134040.68201992955
97065,102320.40881211472
97066,88166.23440995214
97067,119879.30262021102
97068,120716.43833311982
97069,50932.04494275004
97070,116297.31740014968
97071,51045.50395360264
97072,127400.88151349468
97073,102138.95728283249
97074,118616.29933187798
97075,57458.248110249064
97076,97400.89839057876
97077,127308.54967734353
97078,118192.76243661711
97079,126686.47155291795
97080,57643.120855600086
97081,54263.23609844958
97082,139138.79624449354
97083,138325.8826286858
97084,143622.59581290255
97085,56085.28838683791
97086,137737.5825690576
97087,105639.80429887459
97088,116859.75978109185
97089,111154.03404466905
97090,123714.83697433607
97091,127545.09600086497
97092,47563.392842729074
97093,110695.36069345384
97094,56273.09140588185
97095,109177.44792162743
97096,61177.56113533535
97097,48130.75386917061
97098,145283.4244190602
97099,46985.563587246055
97100,88054.38966189962
97101,51630.51491295555
97102,111144.16146381968
97103,53141.158504677456
97104,123589.29335588311
97105,127354.25727347005
97106,115991.11361370096
97107,98119.71111721762
97108,48938.8762577819
97109,90509.13789893799
97110,48799.641547625346
97111,135083.5174848234
97112,102615.18067143906
97113,48343.86908031779
97114,148293.0928012175
97115,153089.6034433068
97116,107589.30247832552
97117,60609.30100144038
97118,48217.81326214685
97119,111187.38137436184
97120,131513.4390867097
97121,137169.6518740015
97122,65023.88035746612
97123,126156.2290614161
97124,50988.051279886735
97125,48579.524934333764
97126,101633.44688492821
97127,53072.20123122574
97128,93399.80329534912
97129,95428.46553911114
97130,48417.05241001535
97131,53915.66702472481
97132,115786.20360407766
97133,140012.36738795415
97134,109801.25476803974
97135,137894.6366661096
97136,50246.51300315953
97137,129279.96304895103
97138,52307.789366630335
97139,85557.24895863383
97140,91909.71113817622
97141,133555.7201093314
97142,51981.368744870415
97143,48991.856027540394
97144,175774.70754516852
97145,147193.6040391937
97146,156490.5511601273
97147,112663.85338014636
97148,102936.65044976385
97149,131036.48899641332
97150,112982.84536818421
97151,141008.85294484033
97152,50466.3344339832
97153,147747.2162246966
97154,111925.3835672373
97155,48152.83886709494
97156,113531.21692607144
97157,161325.86770789238
97158,50886.549388084466
97159,49918.024199833315
97160,130773.87115729049
97161,48939.01874094172
97162,137078.97667262383
97163,96220.92853672743
97164,119887.73230354392
97165,126667.5305955286
97166,120080.66051193942
97167,126752.8521114484
97168,110209.50161868312
97169,88674.9756300601
97170,48853.190747481676
97171,133232.76724052025
97172,147290.57307941729
97173,51352.130597379444
97174,122796.80220949757
97175,144109.20751533698
97176,155670.0288949933
97177,52721.21928979016
97178,172542.21710733813
97179,46760.26451707728
97180,125574.2968219449
97181,51382.818799413566
97182,116174.6834135408
97183,48434.59877373676
97184,114410.15880876825
97185,152570.5984817533
97186,121439.65456827007
97187,110273.74642153407
97188,111619.85446300858
97189,159799.85974530232
97190,126796.94127967428
97191,110314.79738994315
97192,137031.5354242688
97193,46184.16278640206
97194,52146.25685128163
97195,54408.16232042328
97196,160042.10368531727
97197,152315.73411529922
97198,146933.4393446006
97199,110077.60136452543
97200,98101.62263348908
97201,58794.025093709926
97202,155651.8334871104
97203,122913.17551719183
97204,98029.11348411383
97205,98418.09127882944
97206,43976.779257159986
97207,101875.0692340367
97208,107763.9579797348
97209,48317.94790399624
97210,156137.72338749608
97211,53229.37980188827
97212,113642.92478750441
97213,60721.058783987115
97214,88126.37956543548
97215,46932.86643124175
97216,119927.00172896154
97217,103602.99711724224
97218,50314.60588043772
97219,111668.69664779656
97220,50260.592361459865
97221,105922.52150120583
97222,57246.589218837085
97223,111256.05173573717
97224,135120.18193296934
97225,48199.04051115143
97226,49035.7761341165
97227,103300.29530637721
97228,55047.84134073831
97229,144197.04663156054
97230,127184.47583180631
97231,49927.485181396325
97232,50958.11524491434
97233,113653.02929287423
97234,151483.71978806885
97235,106781.81831370633
97236,129922.3676723417
97237,110668.60820645001
97238,140785.46012490476
97239,52301.09319404314
97240,93781.38376887488
97241,108052.18842970848
97242,52593.70787637339
97243,126476.45626101311
97244,109203.97589396774
97245,125498.53349438898
97246,51283.62655011735
97247,126902.60568741748
97248,52158.55072691276
97249,121396.02174673573
97250,108413.69659398931
97251,51132.93075397824
97252,106697.43024352286
97253,96876.46679308625
97254,142676.42117951682
97255,156856.50998008138
97256,47435.935540541046
97257,112179.07696841107
97258,115933.59898661499
97259,51685.11853248843
97260,51749.74496236334
97261,47085.846757025465
97262,155522.62222328305
97263,129244.64699936574
97264,68276.91034637808
97265,50346.25877807583
97266,138737.35489197465
97267,49870.02259996345
97268,93556.46353794832
97269,48315.11642503517
97270,129037.72215051227
97271,121167.79949206024
97272,130153.14632490992
97273,109799.34826728154
97274,125024.26555544385
97275,119067.27710240462
97276,52929.81139160679
97277,137276.39318174805
97278,136425.25028588032
97279,101163.68363963813
97280,108283.69430572122
97281,117714.98341036488
97282,46999.05484547657
97283,128251.14130126896
97284,47691.08912567768
97285,49895.852113289206
97286,50665.183817272475
97287,131924.405910108
97288,98271.7307585022
97289,123195.01578830431
97290,50899.96270118049
97291,53103.6387101243
97292,56454.43267304643
97293,127820.81196112052
97294,50400.68771250235
97295,103762.31133639271
97296,117681.7372134283
97297,112829.75026268695
97298,124364.8646912403
97299,135082.96342074277
97300,107156.87090270306
97301,108510.61739893293
97302,138628.54398688662
97303,104411.65230921932
97304,110940.25173807898
97305,87217.55428521248
97306,143271.95468240607
97307,139935.30850484085
97308,126282.57358440172
97309,51779.372375682775
97310,140058.1051096222
97311,141267.0175353695
97312,141108.43341909125
97313,50997.58442886392
97314,125695.05312833248
97315,108275.96125037197
97316,129818.37454918698
97317,142836.66610185537
97318,125882.20250788264
97319,133304.44931368617
97320,152374.19726213277
97321,115337.92788156256
